iter	Passed	Remaining
695	81453	129201
696	81571	129086
697	81703	128993
698	81822	128878
699	81924	128738
700	82042	128623
701	82163	128512
702	82274	128386
703	82395	128274
704	82516	128163
705	82639	128056
706	82764	127950
707	82894	127853
708	83008	127732
709	83136	127632
710	83261	127527
711	83384	127419
712	83502	127303
713	83620	127187
714	83727	127055
715	83838	126928
716	83949	126803
717	84069	126690
718	84183	126567
719	84291	126437
720	84425	126346
721	84547	126236
722	84663	126117
723	84800	126029
724	84934	125937
725	85065	125841
726	85204	125755
727	85324	125642
728	85446	125532
729	85565	125418
730	85672	125285
731	85777	125150
732	85892	125030
733	86005	124906
734	86118	124783
735	86238	124670
736	86357	124556
737	86501	124477
738	86622	124365
739	86744	124255
740	86879	124163
741	86986	124032
742	87105	123916
743	87219	123795
744	87356	123706
745	87455	123562
746	87559	123427
747	87671	123302
748	87771	123161
749	87884	123037
750	87995	122913
751	88099	122777
752	88217	122661
753	88355	122573
754	88499	122492
755	88634	122399
756	88786	122330
757	88916	122230
758	89054	122141
759	89191	122051
760	89310	121936
761	89439	121834
762	89609	121788
763	89797	121767
764	89933	121674
765	90075	121589
766	90234	121528
767	90403	121480
768	90568	121425
769	90730	121367
770	90885	121299
771	91037	121226
772	91203	121172
773	91346	121086
774	91461	120964
775	91561	120823
776	91687	120715
777	91825	120624
778	91956	120522
779	92083	120416
780	92182	120273
781	92303	120159
782	92423	120043
783	92548	119935
784	92673	119826
785	92799	119717
786	92934	119622
787	93067	119523
788	93188	119408
789	93329	119319
790	93451	119206
791	93573	119093
792	93682	118963
793	93824	118875
794	93977	118801
795	94097	118685
796	94214	118566
797	94337	118453
798	94456	118336
799	94596	118245
800	94716	118129
801	94861	118044
802	94980	117927
803	95114	117828
804	95232	117709
805	95372	117618
806	95489	117498
807	95603	117374
808	95713	117245
809	95814	117107
810	95922	116975
811	96052	116872
812	96170	116752
813	96278	116622
814	96402	116511
815	96532	116406
816	96641	116277
817	96767	116168
818	96909	116078
819	97044	115980
820	97170	115871
821	97302	115768
822	97423	115653
823	97555	115550
824	97670	115428
825	97792	115314
826	97910	115196
827	98035	115085
828	98141	114951
829	98231	114800
830	98343	114674
831	98458	114552
832	98581	114439
833	98702	114324
834	98826	114212
835	98935	114083
836	99028	113935
837	99141	113811
838	99245	113677
839	99351	113544
840	99488	113447
841	99618	113342
842	99736	113224
843	99866	113119
844	99998	113016
845	100133	112916
846	100254	112801
847	100382	112693
848	100502	112577
849	100602	112437
850	100705	112302
851	100816	112176
852	100943	112067
853	101057	111944
854	101171	111821
855	101295	111709
856	101403	111579
857	101530	111470
858	101667	111372
859	101776	111243
860	101905	111137
861	102035	111031
862	102181	110943
863	102303	110829
864	102433	110723
865	102550	110602
866	102659	110474
867	102776	110354
868	102884	110225
869	103002	110106
870	103113	109979
871	103237	109867
872	103362	109756
873	103489	109646
874	103616	109537
875	103737	109421
876	103878	109326
877	103999	109211
878	104131	109107
879	104263	109003
880	104398	108901
881	104527	108793
882	104645	108674
883	104773	108566
884	104901	108457
885	105015	108334
886	105137	108218
887	105258	108103
888	105368	107976
889	105496	107867
890	105627	107761
891	105767	107665
892	105903	107563
893	106024	107447
894	106142	107328
895	106255	107204
896	106388	107100
897	106489	106963
898	106601	106838
899	106716	106716
900	106840	106603
901	106937	106463
902	107042	106331
903	107148	106200
904	107260	106074
905	107371	105949
906	107489	105830
907	107619	105723
908	107743	105609
909	107868	105498
910	108002	105394
911	108136	105291
912	108267	105184
913	108381	105060
914	108496	104939
915	108612	104818
916	108722	104691
917	108839	104571
918	108961	104456
919	109063	104321
920	109164	104186
921	109287	104071
922	109414	103962
923	109544	103853
924	109688	103758
925	109799	103634
926	109918	103515
927	110052	103411
928	110196	103316
929	110315	103198
930	110437	103083
931	110557	102965
932	110670	102842
933	110776	102711
934	110897	102594
935	111010	102471
936	111117	102342
937	111235	102222
938	111351	102101
939	111473	101986
940	111603	101878
941	111731	101767
942	111848	101647
943	111971	101533
944	112099	101423
945	112225	101311
946	112354	101202
947	112471	101081
948	112594	100967
949	112713	100849
950	112816	100715
951	112903	100569
952	113011	100441
953	113136	100328
954	113256	100211
955	113371	100089
956	113510	99988
957	113636	99876
958	113765	99767
959	113900	99663
960	114037	99560
961	114168	99452
962	114287	99334
963	114411	99219
964	114533	99104
965	114656	98989
966	114770	98866
967	114890	98748
968	115005	98627
969	115123	98508
970	115251	98396
971	115358	98268
972	115482	98154
973	115620	98051
974	115744	97937
975	115866	97821
976	115982	97700
977	116122	97599
978	116249	97488
979	116382	97381
980	116493	97256
981	116597	97125
982	116713	97003
983	116827	96881
984	116946	96762
985	117038	96622
986	117171	96514
987	117289	96395
988	117410	96279
989	117546	96174
990	117669	96059
991	117795	95946
992	117914	95827
993	118052	95724
994	118157	95594
995	118284	95482
996	118403	95364
997	118523	95246
998	118620	95110
999	118727	94981
1000	118845	94862
1001	118962	94742
1002	119081	94624
1003	119189	94496
1004	119304	94375
1005	119464	94288
1006	119609	94191
1007	119745	94085
1008	119879	93979
1009	120016	93874
1010	120162	93776
1011	120339	93702
1012	120475	93597
1013	120605	93487
1014	120719	93364
1015	120859	93262
1016	120996	93156
1017	121151	93065
1018	121288	92960
1019	121420	92850
1020	121552	92741
1021	121680	92629
1022	121816	92523
1023	121954	92418
1024	122094	92315
1025	122212	92195
1026	122342	92084
1027	122463	91966
1028	122583	91848
1029	122694	91723
1030	122797	91591
1031	122903	91463
1032	123024	91345
1033	123145	91227
1034	123260	91105
1035	123369	90979
1036	123503	90870
1037	123624	90753
1038	123742	90632
1039	123856	90510
1040	123979	90394
1041	124103	90278
1042	124216	90154
1043	124344	90042
1044	124451	89914
1045	124571	89796
1046	124693	89679
1047	124816	89563
1048	124932	89441
1049	125037	89312
1050	125157	89194
1051	125273	89072
1052	125365	88934
1053	125505	88830
1054	125640	88722
1055	125760	88604
1056	125899	88499
1057	126023	88383
1058	126140	88262
1059	126274	88154
1060	126396	88036
1061	126515	87917
1062	126618	87787
1063	126737	87668
1064	126856	87548
1065	126969	87425
1066	127094	87310
1067	127222	87197
1068	127332	87072
1069	127470	86965
1070	127592	86848
1071	127688	86713
1072	127824	86605
1073	127954	86494
1074	128078	86378
1075	128216	86271
1076	128339	86155
1077	128455	86034
1078	128559	85904
1079	128660	85773
1080	128757	85640
1081	128847	85501
1082	128959	85377
1083	129070	85252
1084	129184	85130
1085	129295	85006
1086	129413	84886
1087	129522	84760
1088	129651	84648
1089	129783	84537
1090	129903	84419
1091	130039	84311
1092	130171	84200
1093	130295	84084
1094	130411	83963
1095	130528	83843
1096	130645	83722
1097	130753	83596
1098	130871	83476
1099	130984	83353
1100	131103	83234
1101	131227	83118
1102	131334	82992
1103	131471	82884
1104	131596	82768
1105	131715	82649
1106	131849	82540
1107	131979	82427
1108	132113	82317
1109	132235	82200
1110	132354	82081
1111	132467	81958
1112	132588	81840
1113	132698	81715
1114	132797	81583
1115	132914	81463
1116	133038	81347
1117	133154	81226
1118	133276	81109
1119	133383	80982
1120	133522	80875
1121	133662	80769
1122	133784	80651
1123	133911	80537
1124	134045	80427
1125	134177	80315
1126	134309	80204
1127	134414	80076
1128	134518	79948
1129	134637	79829
1130	134750	79706
1131	134869	79587
1132	134989	79468
1133	135083	79335
1134	135195	79211
1135	135321	79096
1136	135449	78982
1137	135564	78860
1138	135682	78741
1139	135795	78618
1140	135927	78506
1141	136061	78396
1142	136206	78291
1143	136344	78183
1144	136478	78073
1145	136615	77964
1146	136747	77851
1147	136874	77736
1148	136987	77614
1149	137102	77492
1150	137213	77368
1151	137323	77244
1152	137456	77132
1153	137585	77019
1154	137708	76902
1155	137832	76785
1156	137959	76670
1157	138086	76555
1158	138209	76438
1159	138341	76326
1160	138458	76205
1161	138565	76079
1162	138675	75955
1163	138784	75830
1164	138879	75698
1165	138980	75569
1166	139108	75454
1167	139226	75334
1168	139351	75218
1169	139444	75085
1170	139550	74959
1171	139674	74842
1172	139776	74714
1173	139894	74594
1174	140005	74470
1175	140116	74347
1176	140226	74223
1177	140347	74105
1178	140473	73990
1179	140600	73875
1180	140741	73767
1181	140869	73652
1182	140973	73525
1183	141107	73413
1184	141230	73296
1185	141357	73181
1186	141477	73062
1187	141591	72941
1188	141695	72813
1189	141807	72691
1190	141930	72574
1191	142057	72459
1192	142165	72333
1193	142295	72220
1194	142407	72097
1195	142537	71983
1196	142665	71869
1197	142786	71750
1198	142891	71624
1199	143013	71506
1200	143160	71401
1201	143264	71274
1202	143381	71154
1203	143499	71034
1204	143620	70916
1205	143742	70798
1206	143843	70670
1207	143957	70548
1208	144068	70425
1209	144159	70292
1210	144277	70172
1211	144401	70056
1212	144521	69937
1213	144652	69824
1214	144770	69704
1215	144909	69594
1216	145018	69470
1217	145150	69357
1218	145290	69248
1219	145408	69128
1220	145509	69000
1221	145604	68870
1222	145715	68747
1223	145812	68617
1224	145911	68488
1225	146022	68366
1226	146135	68244
1227	146243	68120
1228	146347	67993
1229	146480	67881
1230	146600	67762
1231	146729	67648
1232	146855	67532
1233	146989	67419
1234	147120	67305
1235	147254	67193
1236	147366	67071
1237	147482	66950
1238	147601	66831
1239	147708	66706
1240	147800	66575
1241	147909	66451
1242	148012	66325
1243	148124	66203
1244	148247	66086
1245	148366	65967
1246	148493	65851
1247	148625	65737
1248	148757	65624
1249	148890	65511
1250	149023	65399
1251	149151	65283
1252	149268	65163
1253	149380	65041
1254	149499	64921
1255	149625	64805
1256	149723	64677
1257	149844	64559
1258	149950	64434
1259	150066	64314
1260	150178	64192
1261	150296	64072
1262	150422	63956
1263	150549	63840
1264	150667	63721
1265	150790	63603
1266	150919	63488
1267	151047	63373
1268	151175	63257
1269	151293	63138
1270	151412	63019
1271	151534	62901
1272	151652	62781
1273	151772	62662
1274	151873	62536
1275	151970	62407
1276	152072	62282
1277	152210	62170
1278	152324	62049
1279	152458	61936
1280	152619	61833
1281	152753	61720
1282	152897	61611
1283	153010	61490
1284	153131	61371
1285	153253	61253
1286	153365	61131
1287	153481	61011
1288	153592	60888
1289	153691	60761
1290	153784	60632
1291	153898	60511
1292	154010	60389
1293	154110	60262
1294	154218	60139
1295	154327	60016
1296	154456	59900
1297	154591	59788
1298	154726	59675
1299	154857	59560
1300	154986	59445
1301	155128	59334
1302	155229	59208
1303	155363	59095
1304	155474	58972
1305	155599	58856
1306	155711	58734
1307	155805	58605
1308	155931	58489
1309	156056	58372
1310	156180	58254
1311	156296	58134
1312	156416	58015
1313	156546	57900
1314	156659	57779
1315	156792	57665
1316	156917	57548
1317	157037	57429
1318	157162	57312
1319	157281	57193
1320	157398	57073
1321	157510	56951
1322	157611	56825
1323	157718	56702
1324	157827	56579
1325	157950	56461
1326	158054	56337
1327	158156	56212
1328	158265	56089
1329	158392	55973
1330	158534	55862
1331	158674	55750
1332	158786	55629
1333	158929	55518
1334	159055	55401
1335	159186	55286
1336	159299	55165
1337	159420	55046
1338	159535	54926
1339	159649	54804
1340	159762	54683
1341	159892	54568
1342	159983	54439
1343	160092	54316
1344	160185	54189
1345	160313	54073
1346	160418	53949
1347	160552	53835
1348	160676	53717
1349	160811	53603
1350	160940	53487
1351	161065	53370
1352	161171	53247
1353	161314	53136
1354	161423	53013
1355	161549	52896
1356	161668	52777
1357	161787	52658
1358	161875	52529
1359	161973	52403
1360	162087	52282
1361	162200	52161
1362	162307	52038
1363	162434	51921
1364	162582	51812
1365	162723	51699
1366	162843	51581
1367	162979	51467
1368	163105	51350
1369	163237	51235
1370	163370	51120
1371	163486	51000
1372	163611	50882
1373	163729	50763
1374	163830	50638
1375	163946	50518
1376	164062	50398
1377	164153	50270
1378	164268	50150
1379	164390	50031
1380	164518	49915
1381	164640	49797
1382	164777	49683
1383	164889	49562
1384	165021	49446
1385	165149	49330
1386	165290	49217
1387	165387	49092
1388	165500	48971
1389	165626	48853
1390	165732	48730
1391	165854	48612
1392	165965	48490
1393	166071	48367
1394	166181	48246
1395	166287	48123
1396	166418	48007
1397	166550	47892
1398	166663	47771
1399	166797	47656
1400	166916	47537
1401	167016	47412
1402	167159	47300
1403	167291	47184
1404	167407	47064
1405	167501	46938
1406	167607	46815
1407	167719	46694
1408	167834	46574
1409	167949	46454
1410	168059	46332
1411	168192	46217
1412	168306	46096
1413	168435	45980
1414	168587	45870
1415	168759	45765
1416	168892	45649
1417	169022	45533
1418	169161	45419
1419	169295	45304
1420	169405	45182
1421	169516	45061
1422	169621	44938
1423	169729	44816
1424	169847	44696
1425	169954	44574
1426	170064	44452
1427	170180	44332
1428	170294	44212
1429	170433	44098
1430	170557	43980
1431	170677	43861
1432	170812	43746
1433	170942	43629
1434	171082	43515
1435	171206	43397
1436	171357	43286
1437	171478	43167
1438	171595	43047
1439	171715	42928
1440	171830	42808
1441	171948	42689
1442	172063	42568
1443	172184	42449
1444	172297	42329
1445	172421	42211
1446	172540	42091
1447	172676	41976
1448	172832	41866
1449	173005	41760
1450	173182	41654
1451	173332	41542
1452	173443	41421
1453	173571	41303
1454	173664	41178
1455	173777	41057
1456	173900	40938
1457	174007	40816
1458	174122	40696
1459	174220	40571
1460	174328	40449
1461	174449	40331
1462	174586	40215
1463	174721	40100
1464	174865	39986
1465	175011	39873
1466	175139	39755
1467	175262	39637
1468	175379	39517
1469	175495	39396
1470	175606	39275
1471	175720	39155
1472	175842	39036
1473	175947	38913
1474	176053	38791
1475	176172	38672
1476	176278	38549
1477	176381	38426
1478	176509	38309
1479	176652	38195
1480	176787	38079
1481	176925	37963
1482	177037	37842
1483	177164	37724
1484	177287	37606
1485	177409	37487
1486	177514	37365
1487	177640	37247
1488	177732	37122
1489	177837	36999
1490	177976	36884
1491	178092	36764
1492	178302	36663
1493	178425	36544
1494	178564	36429
1495	178698	36313
1496	178836	36197
1497	178960	36078
1498	179107	35964
1499	179249	35849
1500	179391	35734
1501	179501	35613
1502	179615	35492
1503	179740	35374
1504	179848	35252
1505	179961	35131
1506	180054	35007
1507	180175	34888
1508	180297	34769
1509	180424	34651
1510	180563	34535
1511	180694	34418
1512	180825	34300
1513	180958	34183
1514	181090	34066
1515	181232	33951
1516	181359	33832
1517	181473	33712
1518	181590	33592
1519	181715	33473
1520	181824	33352
1521	181942	33232
1522	182059	33112
1523	182176	32992
1524	182290	32872
1525	182420	32754
1526	182557	32637
1527	182687	32520
1528	182815	32402
1529	182998	32293
1530	183142	32178
1531	183259	32058
1532	183373	31937
1533	183492	31818
1534	183617	31699
1535	183739	31580
1536	183869	31462
1537	183982	31341
1538	184092	31220
1539	184228	31103
1540	184370	30987
1541	184515	30872
1542	184676	30759
1543	184819	30643
1544	184954	30526
1545	185082	30408
1546	185209	30289
1547	185342	30172
1548	185465	30052
1549	185583	29932
1550	185704	29813
1551	185807	29690
1552	185921	29570
1553	186053	29452
1554	186156	29330
1555	186267	29209
1556	186371	29086
1557	186501	28968
1558	186641	28852
1559	186752	28731
1560	186887	28613
1561	186997	28492
1562	187131	28375
1563	187234	28252
1564	187372	28135
1565	187464	28011
1566	187582	27891
1567	187705	27772
1568	187831	27653
1569	187934	27531
1570	188068	27414
1571	188183	27293
1572	188306	27174
1573	188443	27057
1574	188593	26941
1575	188716	26822
1576	188860	26706
1577	188975	26585
1578	189108	26468
1579	189234	26349
1580	189354	26229
1581	189463	26108
1582	189595	25990
1583	189711	25869
1584	189831	25750
1585	189939	25628
1586	190052	25508
1587	190160	25386
1588	190292	25268
1589	190407	25148
1590	190540	25030
1591	190661	24910
1592	190814	24795
1593	190952	24677
1594	191083	24559
1595	191210	24440
1596	191343	24322
1597	191466	24202
1598	191589	24083
1599	191695	23961
1600	191796	23839
1601	191909	23719
1602	192006	23596
1603	192122	23476
1604	192229	23354
1605	192355	23235
1606	192496	23118
1607	192625	23000
1608	192760	22882
1609	192892	22763
1610	193013	22644
1611	193159	22527
1612	193285	22408
1613	193411	22289
1614	193522	22168
1615	193647	22048
1616	193776	21930
1617	193894	21810
1618	194014	21690
1619	194121	21569
1620	194229	21447
1621	194356	21328
1622	194496	21211
1623	194600	21089
1624	194748	20972
1625	194866	20852
1626	194997	20734
1627	195149	20617
1628	195292	20500
1629	195415	20380
1630	195624	20270
1631	195783	20154
1632	195900	20033
1633	196054	19917
1634	196174	19797
1635	196276	19675
1636	196384	19554
1637	196528	19436
1638	196667	19318
1639	196791	19199
1640	196929	19080
1641	197048	18960
1642	197199	18843
1643	197316	18723
1644	197441	18603
1645	197548	18482
1646	197663	18362
1647	197781	18241
1648	197914	18123
1649	198024	18002
1650	198134	17881
1651	198244	17760
1652	198361	17640
1653	198491	17520
1654	198638	17403
1655	198765	17283
1656	198898	17165
1657	199030	17046
1658	199175	16928
1659	199306	16808
1660	199439	16690
1661	199560	16569
1662	199680	16449
1663	199803	16330
1664	199931	16210
